#line	 EW
4046.56	 418.8682054462495
4077.84	 418.8682054462495
4100.32	 418.8682054462495
4163.59	 418.8682054462495
4358.34	 418.8682054462495
4420.0	 418.8682054462495
4423.0	 418.8682054462495
4511.37	 418.8682054462495
4538.3	 418.8682054462495
4664.81	 418.8682054462495
4668.56	 418.8682054462495
4670.83	 418.8682054462495
4753.17	 418.8682054462495
4827.0	 418.8682054462495
4832.0	 418.8682054462495
4916.07	 418.8682054462495
4978.54	 418.8682054462495
4982.81	 418.8682054462495
5085.0	 418.8682054462495
5148.84	 418.8682054462495
5153.4	 418.8682054462495
5156.99	 418.8682054462495
5199.0	 418.8682054462495
5349.71	 418.8682054462495
5354.03	 418.8682054462495
5355.79	 418.8682054462495
5356.1	 418.8682054462495
5372.36	 418.8682054462495
5418.02	 418.8682054462495
5438.3	 418.8682054462495
5460.75	 418.8682054462495
5577.34	 418.8682054462495
5671.83	 418.8682054462495
5688.21	 418.8682054462495
5769.61	 418.8682054462495
5790.67	 418.8682054462495
5889.95	 418.8682054462495
5895.92	 418.8682054462495
6113.47	 418.8682054462495
6154.23	 418.8682054462495
6160.75	 418.8682054462495
6230.0	 418.8682054462495
6300.3	 418.8682054462495
6358.0	 418.8682054462495
6708.0	 418.8682054462495
