#line	 EW
4046.56	 586.938929973999
4077.84	 586.938929973999
4100.32	 586.938929973999
4163.59	 586.938929973999
4358.34	 586.938929973999
4420.0	 586.938929973999
4423.0	 586.938929973999
4511.37	 586.938929973999
4538.3	 586.938929973999
4664.81	 586.938929973999
4668.56	 586.938929973999
4670.83	 586.938929973999
4753.17	 586.938929973999
4827.0	 586.938929973999
4832.0	 586.938929973999
4916.07	 586.938929973999
4978.54	 586.938929973999
4982.81	 586.938929973999
5085.0	 586.938929973999
5148.84	 586.938929973999
5153.4	 586.938929973999
5156.99	 586.938929973999
5199.0	 586.938929973999
5349.71	 586.938929973999
5354.03	 586.938929973999
5355.79	 586.938929973999
5356.1	 586.938929973999
5372.36	 586.938929973999
5418.02	 586.938929973999
5438.3	 586.938929973999
5460.75	 586.938929973999
5577.34	 586.938929973999
5671.83	 586.938929973999
5688.21	 586.938929973999
5769.61	 586.938929973999
5790.67	 586.938929973999
5889.95	 586.938929973999
5895.92	 586.938929973999
6113.47	 586.938929973999
6154.23	 586.938929973999
6160.75	 586.938929973999
6230.0	 586.938929973999
6300.3	 586.938929973999
6358.0	 586.938929973999
6708.0	 586.938929973999
