#line	 EW
4046.56	 472.1800107219734
4077.84	 472.1800107219734
4100.32	 472.1800107219734
4163.59	 472.1800107219734
4358.34	 472.1800107219734
4420.0	 472.1800107219734
4423.0	 472.1800107219734
4511.37	 472.1800107219734
4538.3	 472.1800107219734
4664.81	 472.1800107219734
4668.56	 472.1800107219734
4670.83	 472.1800107219734
4753.17	 472.1800107219734
4827.0	 472.1800107219734
4832.0	 472.1800107219734
4916.07	 472.1800107219734
4978.54	 472.1800107219734
4982.81	 472.1800107219734
5085.0	 472.1800107219734
5148.84	 472.1800107219734
5153.4	 472.1800107219734
5156.99	 472.1800107219734
5199.0	 472.1800107219734
5349.71	 472.1800107219734
5354.03	 472.1800107219734
5355.79	 472.1800107219734
5356.1	 472.1800107219734
5372.36	 472.1800107219734
5418.02	 472.1800107219734
5438.3	 472.1800107219734
5460.75	 472.1800107219734
5577.34	 472.1800107219734
5671.83	 472.1800107219734
5688.21	 472.1800107219734
5769.61	 472.1800107219734
5790.67	 472.1800107219734
5889.95	 472.1800107219734
5895.92	 472.1800107219734
6113.47	 472.1800107219734
6154.23	 472.1800107219734
6160.75	 472.1800107219734
6230.0	 472.1800107219734
6300.3	 472.1800107219734
6358.0	 472.1800107219734
6708.0	 472.1800107219734
