#line	 EW
4046.56	 444.5891243260995
4077.84	 444.5891243260995
4100.32	 444.5891243260995
4163.59	 444.5891243260995
4358.34	 444.5891243260995
4420.0	 444.5891243260995
4423.0	 444.5891243260995
4511.37	 444.5891243260995
4538.3	 444.5891243260995
4664.81	 444.5891243260995
4668.56	 444.5891243260995
4670.83	 444.5891243260995
4753.17	 444.5891243260995
4827.0	 444.5891243260995
4832.0	 444.5891243260995
4916.07	 444.5891243260995
4978.54	 444.5891243260995
4982.81	 444.5891243260995
5085.0	 444.5891243260995
5148.84	 444.5891243260995
5153.4	 444.5891243260995
5156.99	 444.5891243260995
5199.0	 444.5891243260995
5349.71	 444.5891243260995
5354.03	 444.5891243260995
5355.79	 444.5891243260995
5356.1	 444.5891243260995
5372.36	 444.5891243260995
5418.02	 444.5891243260995
5438.3	 444.5891243260995
5460.75	 444.5891243260995
5577.34	 444.5891243260995
5671.83	 444.5891243260995
5688.21	 444.5891243260995
5769.61	 444.5891243260995
5790.67	 444.5891243260995
5889.95	 444.5891243260995
5895.92	 444.5891243260995
6113.47	 444.5891243260995
6154.23	 444.5891243260995
6160.75	 444.5891243260995
6230.0	 444.5891243260995
6300.3	 444.5891243260995
6358.0	 444.5891243260995
6708.0	 444.5891243260995
