#line	 EW
4046.56	 212.86430680123266
4077.84	 212.86430680123266
4100.32	 212.86430680123266
4163.59	 212.86430680123266
4358.34	 212.86430680123266
4420.0	 212.86430680123266
4423.0	 212.86430680123266
4511.37	 212.86430680123266
4538.3	 212.86430680123266
4664.81	 212.86430680123266
4668.56	 212.86430680123266
4670.83	 212.86430680123266
4753.17	 212.86430680123266
4827.0	 212.86430680123266
4832.0	 212.86430680123266
4916.07	 212.86430680123266
4978.54	 212.86430680123266
4982.81	 212.86430680123266
5085.0	 212.86430680123266
5148.84	 212.86430680123266
5153.4	 212.86430680123266
5156.99	 212.86430680123266
5199.0	 212.86430680123266
5349.71	 212.86430680123266
5354.03	 212.86430680123266
5355.79	 212.86430680123266
5356.1	 212.86430680123266
5372.36	 212.86430680123266
5418.02	 212.86430680123266
5438.3	 212.86430680123266
5460.75	 212.86430680123266
5577.34	 212.86430680123266
5671.83	 212.86430680123266
5688.21	 212.86430680123266
5769.61	 212.86430680123266
5790.67	 212.86430680123266
5889.95	 212.86430680123266
5895.92	 212.86430680123266
6113.47	 212.86430680123266
6154.23	 212.86430680123266
6160.75	 212.86430680123266
6230.0	 212.86430680123266
6300.3	 212.86430680123266
6358.0	 212.86430680123266
6708.0	 212.86430680123266
