#line	 EW
4046.56	 298.4792413521708
4077.84	 298.4792413521708
4100.32	 298.4792413521708
4163.59	 298.4792413521708
4358.34	 298.4792413521708
4420.0	 298.4792413521708
4423.0	 298.4792413521708
4511.37	 298.4792413521708
4538.3	 298.4792413521708
4664.81	 298.4792413521708
4668.56	 298.4792413521708
4670.83	 298.4792413521708
4753.17	 298.4792413521708
4827.0	 298.4792413521708
4832.0	 298.4792413521708
4916.07	 298.4792413521708
4978.54	 298.4792413521708
4982.81	 298.4792413521708
5085.0	 298.4792413521708
5148.84	 298.4792413521708
5153.4	 298.4792413521708
5156.99	 298.4792413521708
5199.0	 298.4792413521708
5349.71	 298.4792413521708
5354.03	 298.4792413521708
5355.79	 298.4792413521708
5356.1	 298.4792413521708
5372.36	 298.4792413521708
5418.02	 298.4792413521708
5438.3	 298.4792413521708
5460.75	 298.4792413521708
5577.34	 298.4792413521708
5671.83	 298.4792413521708
5688.21	 298.4792413521708
5769.61	 298.4792413521708
5790.67	 298.4792413521708
5889.95	 298.4792413521708
5895.92	 298.4792413521708
6113.47	 298.4792413521708
6154.23	 298.4792413521708
6160.75	 298.4792413521708
6230.0	 298.4792413521708
6300.3	 298.4792413521708
6358.0	 298.4792413521708
6708.0	 298.4792413521708
