#line	 EW
4046.56	 503.5999652974053
4077.84	 503.5999652974053
4100.32	 503.5999652974053
4163.59	 503.5999652974053
4358.34	 503.5999652974053
4420.0	 503.5999652974053
4423.0	 503.5999652974053
4511.37	 503.5999652974053
4538.3	 503.5999652974053
4664.81	 503.5999652974053
4668.56	 503.5999652974053
4670.83	 503.5999652974053
4753.17	 503.5999652974053
4827.0	 503.5999652974053
4832.0	 503.5999652974053
4916.07	 503.5999652974053
4978.54	 503.5999652974053
4982.81	 503.5999652974053
5085.0	 503.5999652974053
5148.84	 503.5999652974053
5153.4	 503.5999652974053
5156.99	 503.5999652974053
5199.0	 503.5999652974053
5349.71	 503.5999652974053
5354.03	 503.5999652974053
5355.79	 503.5999652974053
5356.1	 503.5999652974053
5372.36	 503.5999652974053
5418.02	 503.5999652974053
5438.3	 503.5999652974053
5460.75	 503.5999652974053
5577.34	 503.5999652974053
5671.83	 503.5999652974053
5688.21	 503.5999652974053
5769.61	 503.5999652974053
5790.67	 503.5999652974053
5889.95	 503.5999652974053
5895.92	 503.5999652974053
6113.47	 503.5999652974053
6154.23	 503.5999652974053
6160.75	 503.5999652974053
6230.0	 503.5999652974053
6300.3	 503.5999652974053
6358.0	 503.5999652974053
6708.0	 503.5999652974053
