#line	 EW
4046.56	 268.04752857171275
4077.84	 268.04752857171275
4100.32	 268.04752857171275
4163.59	 268.04752857171275
4358.34	 268.04752857171275
4420.0	 268.04752857171275
4423.0	 268.04752857171275
4511.37	 268.04752857171275
4538.3	 268.04752857171275
4664.81	 268.04752857171275
4668.56	 268.04752857171275
4670.83	 268.04752857171275
4753.17	 268.04752857171275
4827.0	 268.04752857171275
4832.0	 268.04752857171275
4916.07	 268.04752857171275
4978.54	 268.04752857171275
4982.81	 268.04752857171275
5085.0	 268.04752857171275
5148.84	 268.04752857171275
5153.4	 268.04752857171275
5156.99	 268.04752857171275
5199.0	 268.04752857171275
5349.71	 268.04752857171275
5354.03	 268.04752857171275
5355.79	 268.04752857171275
5356.1	 268.04752857171275
5372.36	 268.04752857171275
5418.02	 268.04752857171275
5438.3	 268.04752857171275
5460.75	 268.04752857171275
5577.34	 268.04752857171275
5671.83	 268.04752857171275
5688.21	 268.04752857171275
5769.61	 268.04752857171275
5790.67	 268.04752857171275
5889.95	 268.04752857171275
5895.92	 268.04752857171275
6113.47	 268.04752857171275
6154.23	 268.04752857171275
6160.75	 268.04752857171275
6230.0	 268.04752857171275
6300.3	 268.04752857171275
6358.0	 268.04752857171275
6708.0	 268.04752857171275
