#line	 EW
4046.56	 476.7924693788268
4077.84	 476.7924693788268
4100.32	 476.7924693788268
4163.59	 476.7924693788268
4358.34	 476.7924693788268
4420.0	 476.7924693788268
4423.0	 476.7924693788268
4511.37	 476.7924693788268
4538.3	 476.7924693788268
4664.81	 476.7924693788268
4668.56	 476.7924693788268
4670.83	 476.7924693788268
4753.17	 476.7924693788268
4827.0	 476.7924693788268
4832.0	 476.7924693788268
4916.07	 476.7924693788268
4978.54	 476.7924693788268
4982.81	 476.7924693788268
5085.0	 476.7924693788268
5148.84	 476.7924693788268
5153.4	 476.7924693788268
5156.99	 476.7924693788268
5199.0	 476.7924693788268
5349.71	 476.7924693788268
5354.03	 476.7924693788268
5355.79	 476.7924693788268
5356.1	 476.7924693788268
5372.36	 476.7924693788268
5418.02	 476.7924693788268
5438.3	 476.7924693788268
5460.75	 476.7924693788268
5577.34	 476.7924693788268
5671.83	 476.7924693788268
5688.21	 476.7924693788268
5769.61	 476.7924693788268
5790.67	 476.7924693788268
5889.95	 476.7924693788268
5895.92	 476.7924693788268
6113.47	 476.7924693788268
6154.23	 476.7924693788268
6160.75	 476.7924693788268
6230.0	 476.7924693788268
6300.3	 476.7924693788268
6358.0	 476.7924693788268
6708.0	 476.7924693788268
