#line	 EW
4046.56	 534.8927897037369
4077.84	 534.8927897037369
4100.32	 534.8927897037369
4163.59	 534.8927897037369
4358.34	 534.8927897037369
4420.0	 534.8927897037369
4423.0	 534.8927897037369
4511.37	 534.8927897037369
4538.3	 534.8927897037369
4664.81	 534.8927897037369
4668.56	 534.8927897037369
4670.83	 534.8927897037369
4753.17	 534.8927897037369
4827.0	 534.8927897037369
4832.0	 534.8927897037369
4916.07	 534.8927897037369
4978.54	 534.8927897037369
4982.81	 534.8927897037369
5085.0	 534.8927897037369
5148.84	 534.8927897037369
5153.4	 534.8927897037369
5156.99	 534.8927897037369
5199.0	 534.8927897037369
5349.71	 534.8927897037369
5354.03	 534.8927897037369
5355.79	 534.8927897037369
5356.1	 534.8927897037369
5372.36	 534.8927897037369
5418.02	 534.8927897037369
5438.3	 534.8927897037369
5460.75	 534.8927897037369
5577.34	 534.8927897037369
5671.83	 534.8927897037369
5688.21	 534.8927897037369
5769.61	 534.8927897037369
5790.67	 534.8927897037369
5889.95	 534.8927897037369
5895.92	 534.8927897037369
6113.47	 534.8927897037369
6154.23	 534.8927897037369
6160.75	 534.8927897037369
6230.0	 534.8927897037369
6300.3	 534.8927897037369
6358.0	 534.8927897037369
6708.0	 534.8927897037369
