#line	 EW
4046.56	 468.03785850556704
4077.84	 468.03785850556704
4100.32	 468.03785850556704
4163.59	 468.03785850556704
4358.34	 468.03785850556704
4420.0	 468.03785850556704
4423.0	 468.03785850556704
4511.37	 468.03785850556704
4538.3	 468.03785850556704
4664.81	 468.03785850556704
4668.56	 468.03785850556704
4670.83	 468.03785850556704
4753.17	 468.03785850556704
4827.0	 468.03785850556704
4832.0	 468.03785850556704
4916.07	 468.03785850556704
4978.54	 468.03785850556704
4982.81	 468.03785850556704
5085.0	 468.03785850556704
5148.84	 468.03785850556704
5153.4	 468.03785850556704
5156.99	 468.03785850556704
5199.0	 468.03785850556704
5349.71	 468.03785850556704
5354.03	 468.03785850556704
5355.79	 468.03785850556704
5356.1	 468.03785850556704
5372.36	 468.03785850556704
5418.02	 468.03785850556704
5438.3	 468.03785850556704
5460.75	 468.03785850556704
5577.34	 468.03785850556704
5671.83	 468.03785850556704
5688.21	 468.03785850556704
5769.61	 468.03785850556704
5790.67	 468.03785850556704
5889.95	 468.03785850556704
5895.92	 468.03785850556704
6113.47	 468.03785850556704
6154.23	 468.03785850556704
6160.75	 468.03785850556704
6230.0	 468.03785850556704
6300.3	 468.03785850556704
6358.0	 468.03785850556704
6708.0	 468.03785850556704
