#line	 EW
4046.56	 236.97094120236676
4077.84	 236.97094120236676
4100.32	 236.97094120236676
4163.59	 236.97094120236676
4358.34	 236.97094120236676
4420.0	 236.97094120236676
4423.0	 236.97094120236676
4511.37	 236.97094120236676
4538.3	 236.97094120236676
4664.81	 236.97094120236676
4668.56	 236.97094120236676
4670.83	 236.97094120236676
4753.17	 236.97094120236676
4827.0	 236.97094120236676
4832.0	 236.97094120236676
4916.07	 236.97094120236676
4978.54	 236.97094120236676
4982.81	 236.97094120236676
5085.0	 236.97094120236676
5148.84	 236.97094120236676
5153.4	 236.97094120236676
5156.99	 236.97094120236676
5199.0	 236.97094120236676
5349.71	 236.97094120236676
5354.03	 236.97094120236676
5355.79	 236.97094120236676
5356.1	 236.97094120236676
5372.36	 236.97094120236676
5418.02	 236.97094120236676
5438.3	 236.97094120236676
5460.75	 236.97094120236676
5577.34	 236.97094120236676
5671.83	 236.97094120236676
5688.21	 236.97094120236676
5769.61	 236.97094120236676
5790.67	 236.97094120236676
5889.95	 236.97094120236676
5895.92	 236.97094120236676
6113.47	 236.97094120236676
6154.23	 236.97094120236676
6160.75	 236.97094120236676
6230.0	 236.97094120236676
6300.3	 236.97094120236676
6358.0	 236.97094120236676
6708.0	 236.97094120236676
