#line	 EW
4046.56	 199.1853739787008
4077.84	 199.1853739787008
4100.32	 199.1853739787008
4163.59	 199.1853739787008
4358.34	 199.1853739787008
4420.0	 199.1853739787008
4423.0	 199.1853739787008
4511.37	 199.1853739787008
4538.3	 199.1853739787008
4664.81	 199.1853739787008
4668.56	 199.1853739787008
4670.83	 199.1853739787008
4753.17	 199.1853739787008
4827.0	 199.1853739787008
4832.0	 199.1853739787008
4916.07	 199.1853739787008
4978.54	 199.1853739787008
4982.81	 199.1853739787008
5085.0	 199.1853739787008
5148.84	 199.1853739787008
5153.4	 199.1853739787008
5156.99	 199.1853739787008
5199.0	 199.1853739787008
5349.71	 199.1853739787008
5354.03	 199.1853739787008
5355.79	 199.1853739787008
5356.1	 199.1853739787008
5372.36	 199.1853739787008
5418.02	 199.1853739787008
5438.3	 199.1853739787008
5460.75	 199.1853739787008
5577.34	 199.1853739787008
5671.83	 199.1853739787008
5688.21	 199.1853739787008
5769.61	 199.1853739787008
5790.67	 199.1853739787008
5889.95	 199.1853739787008
5895.92	 199.1853739787008
6113.47	 199.1853739787008
6154.23	 199.1853739787008
6160.75	 199.1853739787008
6230.0	 199.1853739787008
6300.3	 199.1853739787008
6358.0	 199.1853739787008
6708.0	 199.1853739787008
