#line	 EW
4046.56	 471.81427845654696
4077.84	 471.81427845654696
4100.32	 471.81427845654696
4163.59	 471.81427845654696
4358.34	 471.81427845654696
4420.0	 471.81427845654696
4423.0	 471.81427845654696
4511.37	 471.81427845654696
4538.3	 471.81427845654696
4664.81	 471.81427845654696
4668.56	 471.81427845654696
4670.83	 471.81427845654696
4753.17	 471.81427845654696
4827.0	 471.81427845654696
4832.0	 471.81427845654696
4916.07	 471.81427845654696
4978.54	 471.81427845654696
4982.81	 471.81427845654696
5085.0	 471.81427845654696
5148.84	 471.81427845654696
5153.4	 471.81427845654696
5156.99	 471.81427845654696
5199.0	 471.81427845654696
5349.71	 471.81427845654696
5354.03	 471.81427845654696
5355.79	 471.81427845654696
5356.1	 471.81427845654696
5372.36	 471.81427845654696
5418.02	 471.81427845654696
5438.3	 471.81427845654696
5460.75	 471.81427845654696
5577.34	 471.81427845654696
5671.83	 471.81427845654696
5688.21	 471.81427845654696
5769.61	 471.81427845654696
5790.67	 471.81427845654696
5889.95	 471.81427845654696
5895.92	 471.81427845654696
6113.47	 471.81427845654696
6154.23	 471.81427845654696
6160.75	 471.81427845654696
6230.0	 471.81427845654696
6300.3	 471.81427845654696
6358.0	 471.81427845654696
6708.0	 471.81427845654696
