#line	 EW
4046.56	 475.4214496616707
4077.84	 475.4214496616707
4100.32	 475.4214496616707
4163.59	 475.4214496616707
4358.34	 475.4214496616707
4420.0	 475.4214496616707
4423.0	 475.4214496616707
4511.37	 475.4214496616707
4538.3	 475.4214496616707
4664.81	 475.4214496616707
4668.56	 475.4214496616707
4670.83	 475.4214496616707
4753.17	 475.4214496616707
4827.0	 475.4214496616707
4832.0	 475.4214496616707
4916.07	 475.4214496616707
4978.54	 475.4214496616707
4982.81	 475.4214496616707
5085.0	 475.4214496616707
5148.84	 475.4214496616707
5153.4	 475.4214496616707
5156.99	 475.4214496616707
5199.0	 475.4214496616707
5349.71	 475.4214496616707
5354.03	 475.4214496616707
5355.79	 475.4214496616707
5356.1	 475.4214496616707
5372.36	 475.4214496616707
5418.02	 475.4214496616707
5438.3	 475.4214496616707
5460.75	 475.4214496616707
5577.34	 475.4214496616707
5671.83	 475.4214496616707
5688.21	 475.4214496616707
5769.61	 475.4214496616707
5790.67	 475.4214496616707
5889.95	 475.4214496616707
5895.92	 475.4214496616707
6113.47	 475.4214496616707
6154.23	 475.4214496616707
6160.75	 475.4214496616707
6230.0	 475.4214496616707
6300.3	 475.4214496616707
6358.0	 475.4214496616707
6708.0	 475.4214496616707
