#line	 EW
4046.56	 537.5836753054577
4077.84	 537.5836753054577
4100.32	 537.5836753054577
4163.59	 537.5836753054577
4358.34	 537.5836753054577
4420.0	 537.5836753054577
4423.0	 537.5836753054577
4511.37	 537.5836753054577
4538.3	 537.5836753054577
4664.81	 537.5836753054577
4668.56	 537.5836753054577
4670.83	 537.5836753054577
4753.17	 537.5836753054577
4827.0	 537.5836753054577
4832.0	 537.5836753054577
4916.07	 537.5836753054577
4978.54	 537.5836753054577
4982.81	 537.5836753054577
5085.0	 537.5836753054577
5148.84	 537.5836753054577
5153.4	 537.5836753054577
5156.99	 537.5836753054577
5199.0	 537.5836753054577
5349.71	 537.5836753054577
5354.03	 537.5836753054577
5355.79	 537.5836753054577
5356.1	 537.5836753054577
5372.36	 537.5836753054577
5418.02	 537.5836753054577
5438.3	 537.5836753054577
5460.75	 537.5836753054577
5577.34	 537.5836753054577
5671.83	 537.5836753054577
5688.21	 537.5836753054577
5769.61	 537.5836753054577
5790.67	 537.5836753054577
5889.95	 537.5836753054577
5895.92	 537.5836753054577
6113.47	 537.5836753054577
6154.23	 537.5836753054577
6160.75	 537.5836753054577
6230.0	 537.5836753054577
6300.3	 537.5836753054577
6358.0	 537.5836753054577
6708.0	 537.5836753054577
